time_s,model,fit_status,boundary_residual_rmse,volume_full_m3,volume_relative_error,volume_proxy_m3,radial_distance_rmse_m,radial_distance_mean_m,chamfer_distance_m,normalized_chamfer_distance,hausdorff_distance_m,case_id,case_index,power_W,scan_speed_mm_s,particle_rate,powder_feed_g_min,mean_boundary_residual_rmse,mean_volume_relative_error,std_volume_relative_error,mean_radial_distance_rmse_m,mean_chamfer_distance_m,mean_normalized_chamfer_distance,mean_hausdorff_distance_m,successful_fits
0.8,superellipsoid,not_converged:The maximum number of function evaluations is exceeded.,0.19865517912791297,4.0064652066556075e-09,1.221850477845482,1.8032109930910644e-09,0.00023896438300250426,0.00014316439155631421,0.00019801794725713947,0.0960832390009896,0.0010897196375665116,A4-750-6-60000,4.0,750.0,6.0,60000.0,12.0,,,,,,,,
0.9,ellipsoid,ok,0.29901909169791135,2.014287802500137e-09,0.29189598936902766,1.5591718056837775e-09,0.00013370890456711426,9.60539674961222e-05,0.000122091544632016,0.07061396450666052,0.0003998642481576594,A4-750-6-60000,4.0,750.0,6.0,60000.0,12.0,,,,,,,,
0.9,superellipsoid,ok,0.20226925065505755,2.071996099943323e-09,0.32890813724959944,1.5591718056837775e-09,0.00014392747287952692,0.00011002317137061125,0.0001764752845397244,0.10206783374188805,0.000535304385266291,A4-750-6-60000,4.0,750.0,6.0,60000.0,12.0,,,,,,,,
1.0,ellipsoid,ok,0.18961457422935046,1.0587052076496038e-08,5.241571826332051,1.6962156923086586e-09,0.00015456350591354029,9.667180678546933e-05,0.000536650555481653,0.2727298650615709,0.0022575451543221828,A4-750-6-60000,4.0,750.0,6.0,60000.0,12.0,,,,,,,,
1.0,superellipsoid,ok,0.12632737507952346,1.258689728527668e-08,6.4205758986612755,1.6962156923086586e-09,0.0001777001804223818,0.00012974070681190598,0.0006769323708652402,0.34402214304276063,0.0025302436945757963,A4-750-6-60000,4.0,750.0,6.0,60000.0,12.0,,,,,,,,
0.05,ellipsoid,ok,0.28641403174049235,1.0701202200359271e-09,0.49361812810149946,7.164617246552371e-10,0.00011086646360914773,7.003507250752645e-05,0.00010734905994497587,0.07886934093378582,0.00041466931215360624,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
0.05,superellipsoid,ok,0.19458077794330628,1.1867222430590767e-09,0.6563651653968396,7.164617246552371e-10,0.00011720997651451573,7.791959897656003e-05,0.00018475684151466194,0.13574082838488133,0.0005055309481670259,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
0.1,ellipsoid,ok,0.20931835604160495,2.007410286656693e-09,0.36385142639825646,1.4718687444995287e-09,9.419202608608492e-05,6.565200017237858e-05,0.00011582932329598798,0.06638917322040554,0.00042801905161304307,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
0.1,superellipsoid,ok,0.14322716963747906,2.1842595191443433e-09,0.48400428184039246,1.4718687444995287e-09,0.00011313509348655246,8.044520143180309e-05,0.00020726506967379344,0.11879683159289864,0.0007950450489430617,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
0.15,ellipsoid,ok,0.23075230229992655,2.635590032268211e-09,0.37965932418138815,1.910319443411888e-09,0.00011820587200685924,8.39053756660763e-05,0.00013445966091931658,0.0677467380711411,0.0004675380535523839,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
0.15,superellipsoid,ok,0.14773523302815145,2.8946693057302036e-09,0.515280240544606,1.910319443411888e-09,0.00013901402539527014,9.22072716392798e-05,0.00023787167940268462,0.11985029747104639,0.0009266744635968027,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
0.2,ellipsoid,ok,0.2685454896151626,3.1131965297409647e-09,0.47558475596240635,2.1098052939090406e-09,0.00015701841274823805,9.872578058867452e-05,0.00017385022629932568,0.08748986019723598,0.0006836688434864245,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
0.2,superellipsoid,ok,0.17378506618500977,3.6801672576436204e-09,0.7443160600023987,2.1098052939090406e-09,0.00018807231606780947,0.00011129058613241403,0.0003828020016831932,0.19264452122611112,0.0018227079974009362,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
0.3,ellipsoid,ok,0.26103059073878926,3.1900389736004732e-09,0.47192184032647383,2.1672611182214126e-09,0.00015781657254002453,0.0001010492160422697,0.00016522752045092408,0.06997904385706834,0.00066351552062677,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
0.3,superellipsoid,ok,0.15532723278971336,3.473987457949105e-09,0.6029390407742249,2.1672611182214126e-09,0.00017182192275425368,0.00010674432824775932,0.00033089797155464167,0.14014568275576705,0.0016298618730276088,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
0.4,ellipsoid,ok,0.2953927284740683,3.6813545148630498e-09,0.6513031821201536,2.2293631809856125e-09,0.00032822734641863174,0.0001753542045939714,0.0001650402770895295,0.073685274171591,0.0007985579803067132,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
0.4,superellipsoid,ok,0.2953927284740683,3.6813545148630415e-09,0.6513031821201498,2.2293631809856125e-09,0.00032822734641863174,0.0001753542045939714,0.0001650402770895295,0.073685274171591,0.0007985579803067132,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
0.5,ellipsoid,ok,0.2978500802439998,4.062566217791836e-09,0.8230537956976068,2.2284401191996973e-09,0.00022237528886178605,0.00012877393449466903,0.000252811418305805,0.11585162602227342,0.0011241572033790594,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
0.5,superellipsoid,ok,0.1861674429521065,3.8877167085393185e-09,0.7445910594786452,2.2284401191996973e-09,0.00022639417735347028,0.00013259877767674927,0.00038250921077181814,0.17528604654560453,0.0017908275810347414,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
0.6,ellipsoid,ok,0.257107625298562,5.2506413826532235e-09,1.3548989719083504,2.229667363775796e-09,0.00037980281185230234,0.00020518429047058925,0.00023361290505333817,0.10020284166309436,0.0012228461434948183,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
0.6,superellipsoid,not_converged:The maximum number of function evaluations is exceeded.,0.2377538937033581,1.5865971710214487e-08,6.115846950078913,2.229667363775796e-09,0.00038451145850724083,0.00021172548778297965,0.0013809882054606208,0.5923428864461786,0.0064164505753779594,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
0.7,ellipsoid,ok,0.29355506790656183,3.4483668196497366e-09,0.5503044643112488,2.224315867645867e-09,0.00022474957021724115,0.0001329721162563089,0.00020332917869434023,0.09172193192635338,0.0008551649247954671,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
0.7,superellipsoid,ok,0.1986079668206873,4.1062312636539525e-09,0.846064816324776,2.224315867645867e-09,0.0003344844470993469,0.0001643633458303146,0.000504900395626046,0.22776091466349957,0.0024930635248793993,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
0.8,ellipsoid,ok,0.2908106572856624,1.7912360980082296e-08,6.949018809320631,2.2534052830619973e-09,0.0004568737594171152,0.0002504980250215648,0.001387174822173216,0.6031719376351058,0.006355425073399449,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
0.8,superellipsoid,not_converged:The maximum number of function evaluations is exceeded.,0.27753027743692416,1.7893415044068176e-08,6.940611118011602,2.2534052830619973e-09,0.00046237129210131595,0.00025698905323185973,0.0013775893025242008,0.5990039579633887,0.006332030456827848,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
0.9,ellipsoid,ok,0.26490179312368495,3.2053870090332975e-09,0.5529895115909983,2.064010725835141e-09,0.00018754155249044302,0.00010690243293935213,0.00018865808709325047,0.08948351140409358,0.000814464891225917,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
0.9,superellipsoid,ok,0.1722467245328437,3.2405116148108654e-09,0.5700071585140083,2.064010725835141e-09,0.00020756557845497288,0.00011749702419543571,0.0003319508972636811,0.15744955521684825,0.0015812806603448307,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
1.0,ellipsoid,ok,0.29648057585870763,1.008942085221147e-09,1.3509740246964135,4.291591802471888e-10,0.00022781107085093912,0.0001476139541320456,0.0001400322335723558,0.11453642530047105,0.0006578209270880378,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
1.0,superellipsoid,not_converged:The maximum number of function evaluations is exceeded.,0.20348802772539187,1.1767591101179826e-09,1.7420108068996407,4.291591802471888e-10,0.0002521375813294522,0.00017898133443745469,0.00020790523954577266,0.17005172545867236,0.000773530358570444,A5-750-10-60000,5.0,750.0,10.0,60000.0,12.0,,,,,,,,
0.05,ellipsoid,ok,0.31192034227348414,1.133088394191007e-09,0.9700755122240791,5.751497275918265e-10,0.00012357091089594806,8.137956839762706e-05,0.0001437044122546242,0.1071102092607045,0.0004463129305122422,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
0.05,superellipsoid,ok,0.19619787118430146,9.974903531774172e-10,0.7343142234526422,5.751497275918265e-10,0.00011770613672549897,8.311886710968166e-05,0.00017994562798462718,0.1341226310771268,0.0004301396014288197,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
0.1,ellipsoid,ok,0.2457069434393552,1.6748566316669307e-09,0.5934736442378928,1.0510726912386183e-09,9.817252296263234e-05,6.849333904124143e-05,0.00013295164779172588,0.0821906823638266,0.0004615369957789796,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
0.1,superellipsoid,ok,0.14306207885941946,1.8600746158895781e-09,0.7696916981998699,1.0510726912386183e-09,8.696915883803532e-05,6.436407579310902e-05,0.00023307222845174206,0.14408520552160117,0.0009220556278508087,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
0.15,ellipsoid,ok,0.2356491995060601,1.993868087575234e-09,0.5864121079072887,1.2568411938089906e-09,0.00010858311944302624,7.345511288183251e-05,0.00013800058688919235,0.0816315515780213,0.0004828549536747601,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
0.15,superellipsoid,ok,0.1589550599447962,2.29962419945864e-09,0.8296855726771534,1.2568411938089906e-09,0.00013853786200093018,8.65590935387085e-05,0.0002632158991348591,0.1557002236782897,0.0009917192201939677,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
0.2,ellipsoid,ok,0.22319924988333353,2.4101609344304675e-09,0.6274544623314795,1.4809390924386839e-09,0.00010615681924698651,6.81944675825075e-05,0.00015521433719426723,0.08882740186352475,0.0006561439070549965,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
0.2,superellipsoid,ok,0.14952447596983184,2.942514256548293e-09,0.9869245612949633,1.4809390924386839e-09,0.0001173351186895317,8.123949702459211e-05,0.0003736633476531469,0.21384328885876885,0.001758647440263942,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
0.3,ellipsoid,ok,0.2624212729585695,2.5076348296161884e-09,0.5742658651673789,1.5928915725740976e-09,0.0001439956314144118,9.145780347065844e-05,0.00015908919412703469,0.08487925845757599,0.0005828349313308074,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
0.3,superellipsoid,ok,0.16726999332573897,2.7365703620002234e-09,0.7179891017804506,1.5928915725740976e-09,0.00017958480724231343,0.00010456932105599817,0.00030870872280754904,0.1647061424572102,0.0014273664774773008,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
0.4,ellipsoid,ok,0.272314363811324,2.6710556612391275e-09,0.676480418742635,1.5932519290875027e-09,0.00018067648709450598,0.00010004313757048131,0.00019050736431016507,0.0990935575085384,0.0008273602778238536,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
0.4,superellipsoid,ok,0.1682104600804193,2.8410988666047654e-09,0.7832075484960733,1.5932519290875027e-09,0.00022855251407498102,0.00011100052106727153,0.0003429330465681165,0.17837869782476803,0.0016417688860697578,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
0.5,ellipsoid,ok,0.2562082019661249,2.800281111261763e-09,0.6756563228059294,1.6711548025388767e-09,0.00019275364768042965,0.00011495358810656876,0.00015057927182608006,0.08029609759829362,0.0007387028529612449,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
0.5,superellipsoid,ok,0.18126246669005247,2.638768296125655e-09,0.5790088938001112,1.6711548025388767e-09,0.00015887081394089372,9.401668555595222e-05,0.0001618986199764508,0.08633211751530463,0.0006771286142595214,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
0.6,ellipsoid,ok,0.3041871353607865,2.419510516531843e-09,0.5199205164329768,1.591866476156311e-09,0.00018089034642357983,0.00011612077269541698,0.00016489068863422273,0.08427839950637503,0.000628576760475368,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
0.6,superellipsoid,ok,0.19205942170041115,2.378883743695547e-09,0.49439904623128456,1.591866476156311e-09,0.00020193832256673705,0.00012190110376173049,0.00024103605067294067,0.1231975725391979,0.0010201085144907235,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
0.7,ellipsoid,ok,0.2900511989149316,2.6125844363551457e-09,0.5962778643007379,1.636672721449789e-09,0.00018355926100384792,0.00010723166252016491,0.00018132192954936464,0.09652998804800078,0.0007616642112146167,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
0.7,superellipsoid,ok,0.18154278123036394,2.6949688507759755e-09,0.6466143875048717,1.636672721449789e-09,0.0002051939865520537,0.0001145942119654823,0.0003020397507998626,0.16079628982105124,0.0014198766706157218,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
0.8,ellipsoid,ok,0.2512472720487999,3.918601812802092e-09,1.2431496308712058,1.7469194916257842e-09,0.0003154320922928154,0.00018343655545192985,0.00021858578333888335,0.0977007032310747,0.0011053020174933042,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
0.8,superellipsoid,not_converged:The maximum number of function evaluations is exceeded.,0.22929711181212617,4.103339440861459e-09,1.3489001413812463,1.7469194916257842e-09,0.00031236827964034326,0.0001842728201519874,0.00022562850490301465,0.10084856966120534,0.0011320153960642097,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
0.9,ellipsoid,ok,0.28821360983313477,2.53191151571297e-09,0.5503182844560061,1.6331559403631733e-09,0.00024653996322497167,0.00013416592840411967,0.00013728809111786906,0.07082912403542749,0.0006908543920575573,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
0.9,superellipsoid,ok,0.21420083033131165,2.405358692394242e-09,0.4728285480560722,1.6331559403631733e-09,0.00018907456568729238,0.00010963873995294826,0.00015050285027153862,0.07764682983621661,0.0006230033063568602,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
1.0,ellipsoid,ok,0.2917264237012768,2.6268503309998338e-09,0.6100208712044524,1.6315629057868635e-09,0.00025601560629467745,0.00015694498666749142,0.00015321091759888124,0.08149950401557594,0.0007198578472724055,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
1.0,superellipsoid,ok,0.24779161602094307,2.5301871392945775e-09,0.5507751066909241,1.6315629057868635e-09,0.00026420485245712977,0.00017611220673716173,0.00017670027087524412,0.09399450549244326,0.000733384722041167,A6-750-8-40000,6.0,750.0,8.0,40000.0,8.0,,,,,,,,
0.05,ellipsoid,ok,0.3020178850736446,1.4121917124031837e-09,0.6459920945782669,8.579577733421696e-10,0.0001260104789130057,7.278107928652919e-05,0.00013031117270701338,0.09254923417779107,0.0004670548249351278,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
0.05,superellipsoid,ok,0.2067112211301803,1.661234947669657e-09,0.9362665614629562,8.579577733421696e-10,0.0001314151092726082,7.792736794948764e-05,0.00024997530545150723,0.1775367576110476,0.0007230777215850592,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
0.1,ellipsoid,ok,0.2255004676712427,2.530598747468234e-09,0.5210352419678742,1.663734460349659e-09,0.000114459950705017,7.343513282181038e-05,0.0001450583247067197,0.08243121165320057,0.0005389096913596159,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
0.1,superellipsoid,ok,0.14946926553321552,2.867608895101533e-09,0.723597703505439,1.663734460349659e-09,0.000140822085941103,8.446578065468271e-05,0.000280822812279305,0.15958108383537717,0.0011234448812459522,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
0.15,ellipsoid,ok,0.24085816603226046,3.10906275980209e-09,0.43622743626902666,2.1647426314864775e-09,0.0001410707792344419,8.697982448888063e-05,0.0001523558197228292,0.07608660593429345,0.0005540797924750985,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
0.15,superellipsoid,ok,0.15389716197317285,3.509844397466818e-09,0.6213679845426663,2.1647426314864775e-09,0.00016937338628718023,9.914018411233756e-05,0.00030521966002546247,0.15242691771147746,0.0013542021013911061,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
0.2,ellipsoid,ok,0.2905565917104064,3.5907820458403028e-09,0.5201337798836372,2.362148709118989e-09,0.00019600268123256252,0.00011147608500161577,0.00018531428460726618,0.08580954093687079,0.0007059329033539457,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
0.2,superellipsoid,ok,0.19119956078123332,3.977077263082583e-09,0.6836692997901536,2.362148709118989e-09,0.00020592245347383776,0.000118798981757007,0.0003486239464329425,0.16142986962073647,0.0015678696935270992,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
0.3,ellipsoid,ok,0.3124404621590843,3.5666118905062965e-09,0.5873487863835598,2.246898678539372e-09,0.00029992243058586546,0.00016846819533405724,0.0001699418729164768,0.06499230262982897,0.000803803967533586,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
0.3,superellipsoid,ok,0.22702174999331343,3.2569763554617046e-09,0.4495430464087271,2.246898678539372e-09,0.0002589363582307572,0.00013963257748503065,0.0001786855149037456,0.06833620732130397,0.000723466013171012,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
0.4,ellipsoid,ok,0.281504423601038,5.094679379628747e-09,1.481738128055672,2.0528674327215153e-09,0.0003749558427137686,0.0002180673593921476,0.00024102682600590314,0.1100327897767191,0.0012175790568166886,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
0.4,superellipsoid,not_converged:The maximum number of function evaluations is exceeded.,0.25777733538333997,1.5371337123133154e-08,6.487739772243917,2.0528674327215153e-09,0.00036836225502869007,0.0002149409956736898,0.0013275184899007408,0.6060344624061816,0.006044574662056115,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
0.5,ellipsoid,ok,0.35138283081511884,3.014290044881007e-09,0.5396025071338937,1.957836539570447e-09,0.00020703592571899202,0.00014504880761836286,0.00017534306726569302,0.08327858811004181,0.0005934852338730336,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
0.5,superellipsoid,ok,0.24012392555349835,3.264365090289789e-09,0.6673328055293097,1.957836539570447e-09,0.00027330479768847206,0.00017557154576358015,0.00031346753314409696,0.14888032920641034,0.0013240795930466454,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
0.6,ellipsoid,ok,0.2666971955400885,4.531635710965309e-09,1.146311939144215,2.1113593174961225e-09,0.00036166758128975985,0.00019115583433192607,0.0002092200754710395,0.09550811443031113,0.0011092550656659802,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
0.6,superellipsoid,not_converged:The maximum number of function evaluations is exceeded.,0.24932918529163134,4.643135932721306e-09,1.199121624749139,2.1113593174961225e-09,0.0003604248423305237,0.0001930058219139494,0.0002148159889100767,0.09806262618007702,0.0011379396837470693,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
0.7,ellipsoid,ok,0.25322018972158394,1.4066004186845729e-08,5.548277829415186,2.148046334207224e-09,0.00035306068516467325,0.0001940461278228052,0.0013862619027311255,0.5949621900133587,0.006444158469896704,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
0.7,superellipsoid,not_converged:The maximum number of function evaluations is exceeded.,0.23744643240575938,1.403450415335514e-08,5.5336133256803475,2.148046334207224e-09,0.00035332727740044806,0.00019240675409855422,0.0013771026862195916,0.5910311958023999,0.006415838814728612,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
0.8,ellipsoid,ok,0.260421095107678,1.3492335275676314e-08,5.219439895713319,2.1693810860646406e-09,0.0003600082147577952,0.0001905087216514495,0.00131906243161844,0.5933437234575324,0.006150054010236923,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
0.8,superellipsoid,not_converged:The maximum number of function evaluations is exceeded.,0.24374988806968392,1.3405560269736444e-08,5.1794400051928,2.1693810860646406e-09,0.0003586428350199795,0.00019256064558866793,0.0013074352946941654,0.5881135777491636,0.006123952003547388,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
0.9,ellipsoid,ok,0.23971911976378432,1.0965403368451861e-08,4.2008932358650615,2.1083692495041176e-09,0.0002218408600749048,0.00014212549966642453,0.0005643394275965354,0.21530633230190963,0.0024030558103763817,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
0.9,superellipsoid,ok,0.1400997030342303,1.3636151572034154e-08,5.467629697806178,2.1083692495041176e-09,0.00020030030986947718,0.00014535828969666992,0.0007306964308816304,0.27877472468873005,0.0023928124816648324,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
1.0,ellipsoid,ok,0.24727810600385797,3.4035246117104977e-09,0.6190351459547085,2.102193161287747e-09,0.00016116291298874107,0.00010382356041487931,0.00017792486023625448,0.07288119454235631,0.0007265993800957169,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
1.0,superellipsoid,ok,0.16711399714141426,3.7037698449086544e-09,0.7618599056995431,2.102193161287747e-09,0.00017270972435237114,0.00011078827251350561,0.00025025800697891696,0.10251014089989634,0.0009092561361163674,A7-750-8-70000,7.0,750.0,8.0,70000.0,14.0,,,,,,,,
0.05,ellipsoid,ok,0.3203449004468666,9.15033480099956e-10,0.47591308778998265,6.19977888718446e-10,0.00011907088616774286,7.561117823764715e-05,0.00010872199573311936,0.08096120734618575,0.0003751217004886484,A8-550-6-60000,8.0,550.0,6.0,60000.0,12.0,,,,,,,,
0.05,superellipsoid,ok,0.21560182101622616,8.750690377615369e-10,0.41145201092637157,6.19977888718446e-10,0.00011666037540607913,7.849720043098116e-05,0.0001432679839413939,0.10668631380187053,0.0004305307338489616,A8-550-6-60000,8.0,550.0,6.0,60000.0,12.0,,,,,,,,
0.1,ellipsoid,ok,0.20410283686143446,1.6063617251977298e-09,0.4503200686108209,1.107591186224412e-09,8.057158645917664e-05,5.313009076072261e-05,0.00011485119924657691,0.07374310523392526,0.0004525622886511983,A8-550-6-60000,8.0,550.0,6.0,60000.0,12.0,,,,,,,,
0.1,superellipsoid,ok,0.13071675445223704,1.859725667185856e-09,0.6790722879669537,1.107591186224412e-09,8.653431572174625e-05,6.0078809909628556e-05,0.00023747765852265073,0.15247851200529758,0.0009186266633721539,A8-550-6-60000,8.0,550.0,6.0,60000.0,12.0,,,,,,,,
0.15,ellipsoid,ok,0.24964521617354143,1.7989814457822203e-09,0.3837818721820081,1.300046981353721e-09,0.00010991122609194664,6.760489011086571e-05,0.00012197204310230115,0.06941371411629528,0.000507935072999606,A8-550-6-60000,8.0,550.0,6.0,60000.0,12.0,,,,,,,,
0.15,superellipsoid,ok,0.15182132663936915,2.015311942263296e-09,0.5501839327104775,1.300046981353721e-09,0.00011767020742894867,7.383468123888384e-05,0.0002529264241462637,0.14393923436553768,0.001131396140054247,A8-550-6-60000,8.0,550.0,6.0,60000.0,12.0,,,,,,,,
0.2,ellipsoid,ok,0.21704147866495027,1.6642400612588687e-09,0.258785774590999,1.3220995143511283e-09,0.00010434781046481816,6.918242875681865e-05,0.00011380625320496791,0.050234718848888284,0.0005568806958319189,A8-550-6-60000,8.0,550.0,6.0,60000.0,12.0,,,,,,,,
0.2,superellipsoid,ok,0.12990428840078586,1.5684078288765566e-09,0.18630088873931222,1.3220995143511283e-09,9.937128284631258e-05,6.87560033935416e-05,0.00015184721444852002,0.0670262126288441,0.0005554707143148439,A8-550-6-60000,8.0,550.0,6.0,60000.0,12.0,,,,,,,,
0.3,ellipsoid,ok,0.3196180765499119,1.7598772143695999e-09,0.6709428172603379,1.0532240817522876e-09,0.00028636296901314665,0.00015849488699765102,0.00013603503408263521,0.07764024957345116,0.0006233100942599465,A8-550-6-60000,8.0,550.0,6.0,60000.0,12.0,,,,,,,,
0.3,superellipsoid,ok,0.21671912137085528,1.8390581188415304e-09,0.7461223596234353,1.0532240817522876e-09,0.00026132025774407754,0.00015845850263619676,0.00017611284248305128,0.10051414428409658,0.0007473014436254442,A8-550-6-60000,8.0,550.0,6.0,60000.0,12.0,,,,,,,,
0.4,ellipsoid,ok,0.21037398028125684,5.4863297782033115e-09,11.361638682291263,4.438189724848361e-10,0.00015672160855135248,0.00012099815129794268,0.0004710437518833096,0.3868942520602132,0.0019605591413993516,A8-550-6-60000,8.0,550.0,6.0,60000.0,12.0,,,,,,,,
0.4,superellipsoid,ok,0.11878684672706677,7.219964503084461e-09,15.267814020346199,4.438189724848361e-10,0.00015319461178763964,0.00012868227804847045,0.0006591604992970292,0.541404927554028,0.0022124128631212793,A8-550-6-60000,8.0,550.0,6.0,60000.0,12.0,,,,,,,,
0.5,ellipsoid,ok,0.2870368526687815,1.2462606403095934e-09,0.8113973089302989,6.880106502121056e-10,0.0001363374621958075,9.147546525752755e-05,0.0001342856003078716,0.09961100831382805,0.0005561296277550569,A8-550-6-60000,8.0,550.0,6.0,60000.0,12.0,,,,,,,,
0.5,superellipsoid,ok,0.2036775854144548,1.3563916205191149e-09,0.9714689301698385,6.880106502121056e-10,0.00015004165769434534,0.00011132130953170163,0.00020615479894749812,0.15292248271455983,0.0006211351844890104,A8-550-6-60000,8.0,550.0,6.0,60000.0,12.0,,,,,,,,
0.6,ellipsoid,ok,0.33899573765771757,1.8145448153830835e-09,0.7235342009075088,1.0528046466543304e-09,0.0001763474980635647,0.00010649962015238535,0.00016181109693591138,0.11081433840289777,0.0006349690113997567,A8-550-6-60000,8.0,550.0,6.0,60000.0,12.0,,,,,,,,
0.6,superellipsoid,ok,0.25496026898654905,1.7672060857003155e-09,0.6785698005002688,1.0528046466543304e-09,0.00018671506362983909,0.00012896585283970541,0.00022547769738318763,0.15441562620407312,0.000714569602299982,A8-550-6-60000,8.0,550.0,6.0,60000.0,12.0,,,,,,,,
0.7,ellipsoid,ok,0.33355843594609536,5.364571613979536e-09,3.867215396273891,1.1021849614640842e-09,0.0002673716345388639,0.00016386021052199913,0.0004562241038614949,0.2935805044153764,0.0018522266114868173,A8-550-6-60000,8.0,550.0,6.0,60000.0,12.0,,,,,,,,
0.7,superellipsoid,ok,0.21681094941812754,7.629284693012277e-09,5.92196406207352,1.1021849614640842e-09,0.0002543640577808616,0.00018017195994916377,0.0006411765520055076,0.412597523813068,0.001931637634295901,A8-550-6-60000,8.0,550.0,6.0,60000.0,12.0,,,,,,,,
