input_role,validation_cohort,source_root,case_id,case_index,power_W,scan_speed_mm_s,particle_rate,powder_feed_g_min,time_s,csv_path,row_count,column_schema,sha256,status
model_construction,,raw data,A10-550-8-40000,10,550.0,8.0,40000.0,8.0,1.0,raw data\A10-550-8-40000\A10-550-8-40000-1s.csv,3132,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",4397a7c5b8d07961065708406c3d482919b32b46bd1cf3ddb015b36aaa4f1580,ok
model_construction,,raw data,A11-550-8-70000,11,550.0,8.0,70000.0,14.0,0.05,raw data\A11-550-8-70000\A11-550-8-70000-0.05s.csv,2352,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",5bec0341042d7f4146878635d8a7bcbfed59209f9107e17ff8347101c2b1c9b3,ok
model_construction,,raw data,A11-550-8-70000,11,550.0,8.0,70000.0,14.0,0.1,raw data\A11-550-8-70000\A11-550-8-70000-0.1s.csv,3732,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",d0381c8c4f5cd9a6fd8aeb413989f894da18823ec2ed297bc76db2c9715aa73a,ok
model_construction,,raw data,A11-550-8-70000,11,550.0,8.0,70000.0,14.0,0.15,raw data\A11-550-8-70000\A11-550-8-70000-0.15s.csv,4164,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",db9f6e14a99cd4e4d920a7b6d9c3e4169243b71c51d75f19c559833c04858960,ok
model_construction,,raw data,A11-550-8-70000,11,550.0,8.0,70000.0,14.0,0.2,raw data\A11-550-8-70000\A11-550-8-70000-0.2s.csv,4176,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",125fa4e0a83bbe13914ba45b7c971844e13b71432cc62d439cab4ea52932dd44,ok
model_construction,,raw data,A11-550-8-70000,11,550.0,8.0,70000.0,14.0,0.3,raw data\A11-550-8-70000\A11-550-8-70000-0.3s.csv,3708,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",a83acf895237bb2eb92bfb7d8902237a047879e911be3562df6144cf5572751c,ok
model_construction,,raw data,A11-550-8-70000,11,550.0,8.0,70000.0,14.0,0.4,raw data\A11-550-8-70000\A11-550-8-70000-0.4s.csv,3792,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",5f4799ae9858e0cb3f72409e71ed4305d00af0130dbb72e3621591de387c39d7,ok
model_construction,,raw data,A11-550-8-70000,11,550.0,8.0,70000.0,14.0,0.5,raw data\A11-550-8-70000\A11-550-8-70000-0.5s.csv,3996,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",1a2de457a6d2a9d6f8965c5bb41f84ae9732eee3091322fa1d6472c4451ed393,ok
model_construction,,raw data,A11-550-8-70000,11,550.0,8.0,70000.0,14.0,0.6,raw data\A11-550-8-70000\A11-550-8-70000-0.6s.csv,4032,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",1b3a5345c3656b22b3e3026cce94c02752955ccb6a2fea4f755cc6c662fef1f5,ok
model_construction,,raw data,A11-550-8-70000,11,550.0,8.0,70000.0,14.0,0.7,raw data\A11-550-8-70000\A11-550-8-70000-0.7s.csv,3924,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",23c412f887aff8ca7a75cb11c2f77f020a4dd728d495b684fe8b351a2a932ce8,ok
model_construction,,raw data,A11-550-8-70000,11,550.0,8.0,70000.0,14.0,0.8,raw data\A11-550-8-70000\A11-550-8-70000-0.8s.csv,4068,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",abd37aeec076a74043f6755ffb41d5a94ec58ea4556ebf3a89582d6204925129,ok
model_construction,,raw data,A11-550-8-70000,11,550.0,8.0,70000.0,14.0,0.9,raw data\A11-550-8-70000\A11-550-8-70000-0.9s.csv,3864,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",106297a3245c5e8c5582b467c39034e95691fe5cf52643d9fe7ebaacf8a6c951,ok
model_construction,,raw data,A11-550-8-70000,11,550.0,8.0,70000.0,14.0,1.0,raw data\A11-550-8-70000\A11-550-8-70000-1s.csv,3972,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",45ebb03b96df4699053540aef1de4a79ec3778eddf7f7f59e80a8a31fad535a3,ok
model_construction,,raw data,A12-950-6-60000,12,950.0,6.0,60000.0,12.0,0.05,raw data\A12-950-6-60000\A12-950-6-60000-0.05s.csv,372,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",b23aa4f9663bad1aafa03f58438ed164187528fc823e795f2e49c454b3a9d1e7,ok
model_construction,,raw data,A12-950-6-60000,12,950.0,6.0,60000.0,12.0,0.1,raw data\A12-950-6-60000\A12-950-6-60000-0.1s.csv,2160,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",b677909b3251fc40cbd11b0610dd75fbeefb4027240698800e87dd9573d4fac0,ok
model_construction,,raw data,A12-950-6-60000,12,950.0,6.0,60000.0,12.0,0.15,raw data\A12-950-6-60000\A12-950-6-60000-0.15s.csv,3972,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",188ece8a3f6305f9f1e9c81d9076b6fefe062f96e127759cd738c7a67ce01afc,ok
model_construction,,raw data,A12-950-6-60000,12,950.0,6.0,60000.0,12.0,0.2,raw data\A12-950-6-60000\A12-950-6-60000-0.2s.csv,5088,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",1fe7e67cc105ce68829dda7776159184a0ac718f65c194369dcc218c20827874,ok
model_construction,,raw data,A12-950-6-60000,12,950.0,6.0,60000.0,12.0,0.3,raw data\A12-950-6-60000\A12-950-6-60000-0.3s.csv,6240,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",ce657a2f2f9c7f69d467c372bd0abe3499f978c988401667346df4f80dbd1008,ok
model_construction,,raw data,A12-950-6-60000,12,950.0,6.0,60000.0,12.0,0.4,raw data\A12-950-6-60000\A12-950-6-60000-0.4s.csv,6504,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",3b55ddf40274ddf3621e5fbe8630aef499d7ae004a00e30c87ac45c3dd969d10,ok
model_construction,,raw data,A12-950-6-60000,12,950.0,6.0,60000.0,12.0,0.5,raw data\A12-950-6-60000\A12-950-6-60000-0.5s.csv,6132,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",8907bdaefd3938ac0b3a45863b6ba80056af01638fcf66ca7e762619bcb54f98,ok
model_construction,,raw data,A12-950-6-60000,12,950.0,6.0,60000.0,12.0,0.6,raw data\A12-950-6-60000\A12-950-6-60000-0.6s.csv,5328,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",c5dd0ae400b7d6e1abfbaf68300185b9e391fea29a841f163c0db0f25226dd82,ok
model_construction,,raw data,A12-950-6-60000,12,950.0,6.0,60000.0,12.0,0.7,raw data\A12-950-6-60000\A12-950-6-60000-0.7s.csv,5376,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",c1c217fefd4d3e9458af815bbdc7fd78a2c627d72af053c91ce798b67741a666,ok
model_construction,,raw data,A12-950-6-60000,12,950.0,6.0,60000.0,12.0,0.8,raw data\A12-950-6-60000\A12-950-6-60000-0.8s.csv,5724,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",833b2747496866657a7ca23f65b968dd700d31df447cb3af8ca1e589c2dd4965,ok
model_construction,,raw data,A12-950-6-60000,12,950.0,6.0,60000.0,12.0,0.9,raw data\A12-950-6-60000\A12-950-6-60000-0.9s.csv,6396,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",aa507e603d914fd5a3355a434cf7050d8d77cfc8505252b7b92c28779f14cabc,ok
model_construction,,raw data,A12-950-6-60000,12,950.0,6.0,60000.0,12.0,1.0,raw data\A12-950-6-60000\A12-950-6-60000-1s.csv,6432,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",5fbf6b6e9fa11e2c07c9eade6e41f62a499587a0ee10b27fd5ee602d021cd948,ok
model_construction,,raw data,A13-950-10-60000,13,950.0,10.0,60000.0,12.0,0.05,raw data\A13-950-10-60000\A13-950-10-60000-0.05s.csv,1212,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",83b1ee11785f3ec27635da2d63aa6667191b897fbb1883075e136e3c3841d73c,ok
model_construction,,raw data,A13-950-10-60000,13,950.0,10.0,60000.0,12.0,0.1,raw data\A13-950-10-60000\A13-950-10-60000-0.1s.csv,3348,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",38b342ff6b3be4bf8199297d5f2d6c75bcdd08f31ab00bfa11198378a9a2c9a1,ok
model_construction,,raw data,A13-950-10-60000,13,950.0,10.0,60000.0,12.0,0.15,raw data\A13-950-10-60000\A13-950-10-60000-0.15s.csv,4752,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",8816029b6013674b0df9a2901855d47c153f0b2e8a108420479a7a1f0e7995eb,ok
model_construction,,raw data,A13-950-10-60000,13,950.0,10.0,60000.0,12.0,0.2,raw data\A13-950-10-60000\A13-950-10-60000-0.2s.csv,5448,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",d15c226f50553783f564b63adf9c61da6a97b2b2f49c65dfa981b7c8ee989d14,ok
model_construction,,raw data,A13-950-10-60000,13,950.0,10.0,60000.0,12.0,0.3,raw data\A13-950-10-60000\A13-950-10-60000-0.3s.csv,6168,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",39e6132d63d8471a03caea7213b5a28fef555c8a5d329d41042c8f25fd5be5e3,ok
model_construction,,raw data,A13-950-10-60000,13,950.0,10.0,60000.0,12.0,0.4,raw data\A13-950-10-60000\A13-950-10-60000-0.4s.csv,6804,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",a6320b7cf54f506f8edb5e248f23af6ffe1754a93dbe69dbc4abe8c56d25cf81,ok
model_construction,,raw data,A13-950-10-60000,13,950.0,10.0,60000.0,12.0,0.5,raw data\A13-950-10-60000\A13-950-10-60000-0.5s.csv,6720,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",0949953a8f6ea3e1b7bc240cd26e16d21fd4fab4b0d95fdeeeaf13888a4e9841,ok
model_construction,,raw data,A13-950-10-60000,13,950.0,10.0,60000.0,12.0,0.6,raw data\A13-950-10-60000\A13-950-10-60000-0.6s.csv,6660,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",4bd3f0822324e68922872f820632f05f1d5aa685edb8be4b7a7f5181bd2978aa,ok
model_construction,,raw data,A13-950-10-60000,13,950.0,10.0,60000.0,12.0,0.7,raw data\A13-950-10-60000\A13-950-10-60000-0.7s.csv,6732,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",c8a10b46fe0980170c462250ed5248064b169c1f5866791b6bf19a58665a6780,ok
model_construction,,raw data,A13-950-10-60000,13,950.0,10.0,60000.0,12.0,0.8,raw data\A13-950-10-60000\A13-950-10-60000-0.8s.csv,6672,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",4467ef97368b892d522f6ad03f62af310444e0581461da10cc0520ebba7fe232,ok
model_construction,,raw data,A13-950-10-60000,13,950.0,10.0,60000.0,12.0,0.9,raw data\A13-950-10-60000\A13-950-10-60000-0.9s.csv,6372,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",5cc9addbc0a50899c4a8db0faff424c10d94f68b9d18645b2db809814ee68bac,ok
model_construction,,raw data,A13-950-10-60000,13,950.0,10.0,60000.0,12.0,1.0,raw data\A13-950-10-60000\A13-950-10-60000-1s.csv,2412,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",dba4cb6e4de2ff2fa7956b2cb035fa6c13d12569bfadfeda9d0fcd2559d691c8,ok
model_construction,,raw data,A14-950-8-40000,14,950.0,8.0,40000.0,8.0,0.05,raw data\A14-950-8-40000\A14-950-8-40000-0.05s.csv,1788,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",8dd6ecfd26877c7d187f3ca1933382a25270d7cb326e9fff561be8bad2155011,ok
model_construction,,raw data,A14-950-8-40000,14,950.0,8.0,40000.0,8.0,0.1,raw data\A14-950-8-40000\A14-950-8-40000-0.1s.csv,3480,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",578330b2dcca37de03a2d79dd198ef76cc8975d6dfe84bd2da46aa74ee3bb6b4,ok
model_construction,,raw data,A14-950-8-40000,14,950.0,8.0,40000.0,8.0,0.15,raw data\A14-950-8-40000\A14-950-8-40000-0.15s.csv,4416,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",5b563eb479048e26c4b7655608170da03a6124358ec6eea6af1bc17ebf5d7dc4,ok
model_construction,,raw data,A14-950-8-40000,14,950.0,8.0,40000.0,8.0,0.2,raw data\A14-950-8-40000\A14-950-8-40000-0.2s.csv,4512,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",a150f8f1e75b5b225d31f1536c71f2ed1b253714be3e6ded40f3b9321f49980a,ok
model_construction,,raw data,A14-950-8-40000,14,950.0,8.0,40000.0,8.0,0.3,raw data\A14-950-8-40000\A14-950-8-40000-0.3s.csv,5160,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",f755577a3d75b0c90f934334c67ec99a744f4c615fd1af50ae9516d4e033f7ef,ok
model_construction,,raw data,A14-950-8-40000,14,950.0,8.0,40000.0,8.0,0.4,raw data\A14-950-8-40000\A14-950-8-40000-0.4s.csv,5220,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",a0cc0b20f4b896a720f18188baed9573b8dcb9d2c66962ff6eafc32d08d08f89,ok
model_construction,,raw data,A14-950-8-40000,14,950.0,8.0,40000.0,8.0,0.5,raw data\A14-950-8-40000\A14-950-8-40000-0.5s.csv,5148,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",b801e248effc525ec7191d5503dd073a7ab846dfad2f998f1498565bc71b428c,ok
model_construction,,raw data,A14-950-8-40000,14,950.0,8.0,40000.0,8.0,0.6,raw data\A14-950-8-40000\A14-950-8-40000-0.6s.csv,5340,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",ecffda5f1cfa3492bba432385b3670e079684a9e51a1bd2fdce2738d767a276c,ok
model_construction,,raw data,A14-950-8-40000,14,950.0,8.0,40000.0,8.0,0.7,raw data\A14-950-8-40000\A14-950-8-40000-0.7s.csv,5676,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",737b5721de0c4d13a0791883a95a21a951dac90b61782fcfb663089fb64024e6,ok
model_construction,,raw data,A14-950-8-40000,14,950.0,8.0,40000.0,8.0,0.8,raw data\A14-950-8-40000\A14-950-8-40000-0.8s.csv,5676,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",c3aa9de0e2af5681bc10a9ed3138cf4475c101379f3dd0d2cbf12a8715323182,ok
model_construction,,raw data,A14-950-8-40000,14,950.0,8.0,40000.0,8.0,0.9,raw data\A14-950-8-40000\A14-950-8-40000-0.9s.csv,5592,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",5c597acfda94a13b0d8e4695e5fc209123a6c16eceaf3c3d6abd6c1baf4cbcdd,ok
model_construction,,raw data,A14-950-8-40000,14,950.0,8.0,40000.0,8.0,1.0,raw data\A14-950-8-40000\A14-950-8-40000-1s.csv,5592,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",d30ba7455420cb56c9827656889fde843ad5997239a6f228bedfd08e21ae7405,ok
model_construction,,raw data,A15-950-8-70000,15,950.0,8.0,70000.0,14.0,0.05,raw data\A15-950-8-70000\A15-950-8-70000-0.05s.csv,420,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",94694e9ddc8970325d58a7f1348a2c83dd4fec637d15a9ca9d28da20d4a327e7,ok
model_construction,,raw data,A15-950-8-70000,15,950.0,8.0,70000.0,14.0,0.1,raw data\A15-950-8-70000\A15-950-8-70000-0.1s.csv,3180,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",2662e284c33d2ab2276d07c03e2b53e866f4015d7456f7d48437f984d702b83e,ok
model_construction,,raw data,A15-950-8-70000,15,950.0,8.0,70000.0,14.0,0.15,raw data\A15-950-8-70000\A15-950-8-70000-0.15s.csv,4632,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",451953696dbbffe4a89a67e1a91958960368cda6764234635083bcf85f5721af,ok
model_construction,,raw data,A15-950-8-70000,15,950.0,8.0,70000.0,14.0,0.2,raw data\A15-950-8-70000\A15-950-8-70000-0.2s.csv,5796,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",7ac700f713a76a2c4f73c33b1a3ae0e937ad66ff70b298fb78b0b82d388f175f,ok
model_construction,,raw data,A15-950-8-70000,15,950.0,8.0,70000.0,14.0,0.3,raw data\A15-950-8-70000\A15-950-8-70000-0.3s.csv,6732,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",d28fc257da65939014c92a63c86dca6518a98eb52cc4d057ce4bfd4b6e89ad80,ok
model_construction,,raw data,A15-950-8-70000,15,950.0,8.0,70000.0,14.0,0.4,raw data\A15-950-8-70000\A15-950-8-70000-0.4s.csv,7140,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",6848c624e1cd38bb6945ebe45d9187b5017bc652f0b1143cdbb4772e3ce7d21f,ok
model_construction,,raw data,A15-950-8-70000,15,950.0,8.0,70000.0,14.0,0.5,raw data\A15-950-8-70000\A15-950-8-70000-0.5s.csv,6900,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",4fa3b24cc527fc2f82f4a81415dd2c33ce73881e3988aceb4c777468c9c4fdf3,ok
model_construction,,raw data,A15-950-8-70000,15,950.0,8.0,70000.0,14.0,0.6,raw data\A15-950-8-70000\A15-950-8-70000-0.6s.csv,6612,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",c237ae5e32d7733a6c418fb1bf2553262ed9584266595c0767ec5c5d54b14793,ok
model_construction,,raw data,A15-950-8-70000,15,950.0,8.0,70000.0,14.0,0.7,raw data\A15-950-8-70000\A15-950-8-70000-0.7s.csv,6516,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",f3b05cc0e4a079ec86782814d26124e2615a64eab631d4cb812d8c71851bc71f,ok
model_construction,,raw data,A15-950-8-70000,15,950.0,8.0,70000.0,14.0,0.8,raw data\A15-950-8-70000\A15-950-8-70000-0.8s.csv,6936,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",3f93cf1f401c17f1959096df5c1c9c4aa561d1c27e2e1eb9c59199bfb97d0c0a,ok
model_construction,,raw data,A15-950-8-70000,15,950.0,8.0,70000.0,14.0,0.9,raw data\A15-950-8-70000\A15-950-8-70000-0.9s.csv,7128,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",b73b0f5352e08f9ef3195fcffa4b79ad2e7f7e7eea31717deeb339c135873b91,ok
