case_id,time_s,point_count,median_nearest_neighbor_m,convex_full_volume_proxy_m3,case_index,power_W,scan_speed_mm_s,powder_feed_g_min,validation_cohort,source_root,method,alpha_radius_multiplier,alpha_radius_m,retained_tetrahedra,total_tetrahedra,alpha_full_volume_m3,alpha_to_convex_volume_ratio,relative_difference_from_convex,status,manuscript_use,valid_fraction,mean_alpha_to_convex_volume_ratio,mean_relative_difference_from_convex,n_condition_time_steps
A2-550-8-60000,0.5,686.0,6.383714854922142e-05,1.2108916413287434e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.0002553485941968857,2326.0,3892.0,6.559878622603604e-10,0.5417395247195922,0.4582604752804078,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.6,667.0,6.35420819300092e-05,1.1723123685620566e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,1.5,9.53131228950138e-05,776.0,3750.0,2.35023571459211e-11,0.020047862477770146,0.9799521375222298,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.6,667.0,6.35420819300092e-05,1.1723123685620566e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.000158855204825023,1479.0,3750.0,1.8776332883599563e-10,0.16016493033021884,0.839835069669781,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.6,667.0,6.35420819300092e-05,1.1723123685620566e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.0002541683277200368,2313.0,3750.0,6.718123834177298e-10,0.5730660201442439,0.4269339798557561,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.7,634.0,6.485980292908721e-05,1.1324891107346502e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,1.5,9.728970439363082e-05,648.0,3491.0,2.890842203713742e-11,0.025526445917333735,0.9744735540826662,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.7,634.0,6.485980292908721e-05,1.1324891107346502e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.00016214950732271804,1370.0,3491.0,1.9774908981374955e-10,0.17461456179959994,0.8253854382004001,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.7,634.0,6.485980292908721e-05,1.1324891107346502e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.00025943921171634886,2162.0,3491.0,6.366171975056587e-10,0.5621397958455271,0.43786020415447297,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.8,675.0,6.470368536644558e-05,1.1494889494859271e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,1.5,9.705552804966837e-05,775.0,3782.0,3.48784784416771e-11,0.03034259568765355,0.9696574043123464,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.8,675.0,6.470368536644558e-05,1.1494889494859271e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.00016175921341611397,1584.0,3782.0,2.414690562619115e-10,0.21006644419670234,0.7899335558032976,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.8,675.0,6.470368536644558e-05,1.1494889494859271e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.00025881474146578233,2453.0,3782.0,7.878415509949676e-10,0.6853841886407912,0.3146158113592088,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
