model,state,label,train_rmse,train_relative_rmse,validation_rmse,validation_relative_rmse,all_eigenvalues_stable,case_id,case_index,power_W,scan_speed_mm_s,particle_rate,powder_feed_g_min,coupled_relative_improvement_vs_diagonal
coupled_ridge_attractor,full_width_m,W,5.34137909397382e-05,0.03383832178634033,0.0002815457544598359,0.19336668071855873,True,A5-750-10-60000,5,750.0,10.0,60000.0,12.0,0.033629446374776426
coupled_ridge_attractor,height_span_m,H,4.544229260691943e-05,0.033555017530026585,0.00041829792468169784,0.3566852956603197,True,A5-750-10-60000,5,750.0,10.0,60000.0,12.0,0.007635172266408959
coupled_ridge_attractor,Tmax_K,Tmax,271.0386762910054,0.0824878800569132,640.6263420325125,0.23326322366490726,True,A5-750-10-60000,5,750.0,10.0,60000.0,12.0,0.03284102351007829
coupled_ridge_attractor,Gmean_K_per_m,Gmean,114004.69302622988,0.07380220191730327,381537.47681969684,0.35998859044713016,True,A5-750-10-60000,5,750.0,10.0,60000.0,12.0,-0.13231056653520698
coupled_ridge_attractor,Umax_m_per_s,Umax,0.05244973759231207,0.09591488037162733,0.18007633988740063,0.3530597817947364,True,A5-750-10-60000,5,750.0,10.0,60000.0,12.0,0.010536394832233788
coupled_ridge_attractor,front_length_m,L_f,3.848956095727473e-05,0.047840853029426665,0.00014470488312542294,0.15822234551017567,True,A6-750-8-40000,6,750.0,8.0,40000.0,8.0,-0.027553245982379102
coupled_ridge_attractor,rear_length_m,L_r,2.78912331753895e-05,0.02897506144603479,6.907332129247814e-05,0.06257019260747461,True,A6-750-8-40000,6,750.0,8.0,40000.0,8.0,-0.3974348847629853
coupled_ridge_attractor,full_width_m,W,1.94306343898655e-05,0.01321248609880516,5.941194453137992e-06,0.003871712499383947,True,A6-750-8-40000,6,750.0,8.0,40000.0,8.0,0.5576445696128793
coupled_ridge_attractor,height_span_m,H,4.7456346268092244e-05,0.03967538591708253,1.340924570241156e-05,0.010202964201949065,True,A6-750-8-40000,6,750.0,8.0,40000.0,8.0,0.07253758394521313
coupled_ridge_attractor,Tmax_K,Tmax,104.25304149474645,0.03304072785914014,47.5422424509399,0.015685849896380583,True,A6-750-8-40000,6,750.0,8.0,40000.0,8.0,0.043697310736771716
coupled_ridge_attractor,Gmean_K_per_m,Gmean,133627.45099285425,0.07853679960317914,64208.372467235466,0.0468211479632023,True,A6-750-8-40000,6,750.0,8.0,40000.0,8.0,-0.38170730337322123
coupled_ridge_attractor,Umax_m_per_s,Umax,0.07092057964302685,0.1353200891526668,0.07513072656870862,0.14080641180979375,True,A6-750-8-40000,6,750.0,8.0,40000.0,8.0,0.002458096742019543
coupled_ridge_attractor,front_length_m,L_f,0.00013002861311331475,0.14388294169963767,0.0002697974015658296,0.2319973070102869,True,A7-750-8-70000,7,750.0,8.0,70000.0,14.0,-0.026119261426973135
coupled_ridge_attractor,rear_length_m,L_r,5.5110829329545677e-05,0.04666994712587036,5.802865477286456e-05,0.045851914641292076,True,A7-750-8-70000,7,750.0,8.0,70000.0,14.0,0.29225670316328656
coupled_ridge_attractor,full_width_m,W,5.071553050304326e-05,0.030619198155990637,1.1503822423494036e-05,0.006735758559472035,True,A7-750-8-70000,7,750.0,8.0,70000.0,14.0,0.2318941144189938
coupled_ridge_attractor,height_span_m,H,5.809086997018038e-05,0.04219011775641634,3.261602727811069e-05,0.023144409240520206,True,A7-750-8-70000,7,750.0,8.0,70000.0,14.0,0.023549589009709358
coupled_ridge_attractor,Tmax_K,Tmax,224.80828583989705,0.07065838435176582,208.900059600877,0.07962141771091742,True,A7-750-8-70000,7,750.0,8.0,70000.0,14.0,-1.7253114823642435
coupled_ridge_attractor,Gmean_K_per_m,Gmean,143573.5402824016,0.09935967273412374,70127.88524336464,0.07060477392848805,True,A7-750-8-70000,7,750.0,8.0,70000.0,14.0,-2.0366705042799125
coupled_ridge_attractor,Umax_m_per_s,Umax,0.10318212936043215,0.16990532612342732,0.0944288664199249,0.18128476004688768,True,A7-750-8-70000,7,750.0,8.0,70000.0,14.0,0.025907488231438954
coupled_ridge_attractor,front_length_m,L_f,0.00025761971468578923,0.38874519758898896,4.8230878021851294e-05,0.07850503720121209,True,A8-550-6-60000,8,550.0,6.0,60000.0,12.0,0.3227452645463549
coupled_ridge_attractor,rear_length_m,L_r,6.083759645777552e-05,0.06604275629518012,7.979992677537275e-05,0.07671102932777435,True,A8-550-6-60000,8,550.0,6.0,60000.0,12.0,-0.2642893160892967
coupled_ridge_attractor,full_width_m,W,0.00012521521967375168,0.08949185928454645,8.323164086700194e-05,0.05907925407695504,True,A8-550-6-60000,8,550.0,6.0,60000.0,12.0,-0.07672291267879688
coupled_ridge_attractor,height_span_m,H,8.958850369105452e-05,0.08471808899414417,0.00012275709865512569,0.103571570064155,True,A8-550-6-60000,8,550.0,6.0,60000.0,12.0,-0.08119181378584105
coupled_ridge_attractor,Tmax_K,Tmax,300.33344105666293,0.11180421114608442,113.29585049501097,0.04922767387246291,True,A8-550-6-60000,8,550.0,6.0,60000.0,12.0,-1.9903708049716524
coupled_ridge_attractor,Gmean_K_per_m,Gmean,231740.25084307225,0.18430432066070088,67379.28392341672,0.07185622959471202,True,A8-550-6-60000,8,550.0,6.0,60000.0,12.0,0.31769329124366025
coupled_ridge_attractor,Umax_m_per_s,Umax,0.0993542001611743,0.1851189880803183,0.2334428829876589,0.35723268883382714,True,A8-550-6-60000,8,550.0,6.0,60000.0,12.0,-0.00021177863387509638
coupled_ridge_attractor,front_length_m,L_f,0.0001097176699660332,0.1357742588403777,0.0006907219075849905,1.0289317854684794,True,A9-550-10-60000,9,550.0,10.0,60000.0,12.0,-0.00046878991086709226
coupled_ridge_attractor,rear_length_m,L_r,4.73115417951794e-05,0.04514153791055469,0.00011548712402664117,0.09516078116895282,True,A9-550-10-60000,9,550.0,10.0,60000.0,12.0,-0.40229969174701524
coupled_ridge_attractor,full_width_m,W,5.981692582048935e-05,0.04141331069536553,0.000299653947516586,0.22783098798951734,True,A9-550-10-60000,9,550.0,10.0,60000.0,12.0,0.009453209988004255
coupled_ridge_attractor,height_span_m,H,4.680326682857867e-05,0.04550240366599419,0.0003735637066887492,0.4339088579229542,True,A9-550-10-60000,9,550.0,10.0,60000.0,12.0,0.019745537092301896
coupled_ridge_attractor,Tmax_K,Tmax,172.9244468312083,0.057363164700190726,484.78374129993625,0.19766115196115808,True,A9-550-10-60000,9,550.0,10.0,60000.0,12.0,0.09098248911443937
coupled_ridge_attractor,Gmean_K_per_m,Gmean,157532.93275158075,0.10748655894871136,265889.9080357468,0.27268720699090093,True,A9-550-10-60000,9,550.0,10.0,60000.0,12.0,-0.034506436443766116
coupled_ridge_attractor,Umax_m_per_s,Umax,0.1532530453817912,0.2349644572279774,0.2809832774748701,0.5802723009345016,True,A9-550-10-60000,9,550.0,10.0,60000.0,12.0,-0.004767880007263696
coupled_ridge_attractor,front_length_m,L_f,8.341814513011335e-05,0.11285668637461294,0.00012831456861216184,0.18631416961254815,True,A10-550-8-40000,10,550.0,8.0,40000.0,8.0,0.13519576621758608
coupled_ridge_attractor,rear_length_m,L_r,2.9354012950716448e-05,0.03408033429849234,5.223664209947727e-05,0.05408266368664818,True,A10-550-8-40000,10,550.0,8.0,40000.0,8.0,-0.7067661343308782
coupled_ridge_attractor,full_width_m,W,2.9040723592926062e-05,0.02180496425465977,4.357909456234504e-05,0.031048824111676237,True,A10-550-8-40000,10,550.0,8.0,40000.0,8.0,-0.09976577222682577
coupled_ridge_attractor,height_span_m,H,3.682968493740882e-05,0.03971735747804897,2.7564782553741252e-05,0.0275673555069219,True,A10-550-8-40000,10,550.0,8.0,40000.0,8.0,-0.0398777705904054
coupled_ridge_attractor,Tmax_K,Tmax,81.61546492391642,0.02978316354991699,107.54258541388913,0.0417716811126505,True,A10-550-8-40000,10,550.0,8.0,40000.0,8.0,-0.059210099186375785
coupled_ridge_attractor,Gmean_K_per_m,Gmean,109625.99299827509,0.07205551307431,110542.8585751134,0.08982753537836875,True,A10-550-8-40000,10,550.0,8.0,40000.0,8.0,-0.6676757656871922
coupled_ridge_attractor,Umax_m_per_s,Umax,0.06743919087314765,0.14829644004889225,0.049308427411718404,0.11739905644457191,True,A10-550-8-40000,10,550.0,8.0,40000.0,8.0,-0.012825387509282303
coupled_ridge_attractor,front_length_m,L_f,0.00010772569190647424,0.15833449999400132,0.0001530108085815299,0.19539114874413238,True,A11-550-8-70000,11,550.0,8.0,70000.0,14.0,-0.24000799336069378
coupled_ridge_attractor,rear_length_m,L_r,4.473868519487592e-05,0.0397938957135146,8.128662252543086e-05,0.0705286521217875,True,A11-550-8-70000,11,550.0,8.0,70000.0,14.0,0.2775283573520163
coupled_ridge_attractor,full_width_m,W,6.208953116833158e-05,0.041855101094976255,5.768788058172081e-05,0.03879411302759925,True,A11-550-8-70000,11,550.0,8.0,70000.0,14.0,0.0151975401912899
coupled_ridge_attractor,height_span_m,H,4.5721097347491774e-05,0.03965104641612941,3.7890429629028695e-05,0.03158316608469485,True,A11-550-8-70000,11,550.0,8.0,70000.0,14.0,-0.004618059354708429
coupled_ridge_attractor,Tmax_K,Tmax,129.946505874303,0.04848689912101951,141.63234069842997,0.05595683327345027,True,A11-550-8-70000,11,550.0,8.0,70000.0,14.0,0.03316855592751439
coupled_ridge_attractor,Gmean_K_per_m,Gmean,140457.79952020373,0.1094431784157301,53112.47879181246,0.057200904788791494,True,A11-550-8-70000,11,550.0,8.0,70000.0,14.0,0.18682668741255415
coupled_ridge_attractor,Umax_m_per_s,Umax,0.14842253983937118,0.244334094673924,0.6855472061687173,0.6151836895899098,True,A11-550-8-70000,11,550.0,8.0,70000.0,14.0,-0.014060593190788749
coupled_ridge_attractor,front_length_m,L_f,0.00013672582424865962,0.16860142170042988,6.938440774393954e-05,0.07416826054937421,True,A12-950-6-60000,12,950.0,6.0,60000.0,12.0,-0.05218454866682113
coupled_ridge_attractor,rear_length_m,L_r,0.00010297404287687297,0.10337475328442099,0.0001181776101577419,0.0926011676522033,True,A12-950-6-60000,12,950.0,6.0,60000.0,12.0,-7.205280995229946
coupled_ridge_attractor,full_width_m,W,7.312653572886773e-05,0.048051886665260675,3.772855387912458e-05,0.021588039938617687,True,A12-950-6-60000,12,950.0,6.0,60000.0,12.0,-2.15203120712415
coupled_ridge_attractor,height_span_m,H,0.00012905853961791167,0.09923785496718703,0.00017971730416497985,0.1021204212644097,True,A12-950-6-60000,12,950.0,6.0,60000.0,12.0,-0.16540292709114487
coupled_ridge_attractor,Tmax_K,Tmax,419.77375205985584,0.13787132258252846,245.87143789833834,0.07939959673355096,True,A12-950-6-60000,12,950.0,6.0,60000.0,12.0,-0.042282874880022095
coupled_ridge_attractor,Gmean_K_per_m,Gmean,425660.2333753665,0.21724226996271867,117081.83261732367,0.09938300423515584,True,A12-950-6-60000,12,950.0,6.0,60000.0,12.0,-0.15259681052279622
coupled_ridge_attractor,Umax_m_per_s,Umax,0.0964518108545307,0.179852069930128,0.10476828762226638,0.20203836479526815,True,A12-950-6-60000,12,950.0,6.0,60000.0,12.0,0.16373094506504005
coupled_ridge_attractor,front_length_m,L_f,4.478018393832979e-05,0.053907286515204,0.0007115624205367893,1.0371118212167172,True,A13-950-10-60000,13,950.0,10.0,60000.0,12.0,0.006764615874575775
coupled_ridge_attractor,rear_length_m,L_r,0.00011610157736674154,0.09527713894003494,0.0001497050892017082,0.0972279328899213,True,A13-950-10-60000,13,950.0,10.0,60000.0,12.0,-2.6297396585525643
coupled_ridge_attractor,full_width_m,W,6.209502504294765e-05,0.04187398475261191,0.0001891901077770837,0.12075964326196832,True,A13-950-10-60000,13,950.0,10.0,60000.0,12.0,0.0014829734679788023
coupled_ridge_attractor,height_span_m,H,0.00010109633001668218,0.07158148026104938,0.0003616646150579032,0.2546407890327138,True,A13-950-10-60000,13,950.0,10.0,60000.0,12.0,0.0555242389520577
coupled_ridge_attractor,Tmax_K,Tmax,288.67996040264563,0.08188289342867441,789.7664928098577,0.2732566925506393,True,A13-950-10-60000,13,950.0,10.0,60000.0,12.0,-0.027828902969168214
coupled_ridge_attractor,Gmean_K_per_m,Gmean,519459.2759985622,0.2516319863003883,463637.2589385888,0.40512927076839883,True,A13-950-10-60000,13,950.0,10.0,60000.0,12.0,-0.0010521592233065564
coupled_ridge_attractor,Umax_m_per_s,Umax,0.18798194049177552,0.29863415316955644,0.28966613175358225,0.6081740629396754,True,A13-950-10-60000,13,950.0,10.0,60000.0,12.0,0.17881412179454137
coupled_ridge_attractor,front_length_m,L_f,0.00010422170804466965,0.1201906366678105,3.622181035474536e-05,0.03858172592374797,True,A14-950-8-40000,14,950.0,8.0,40000.0,8.0,0.11281045984850227
coupled_ridge_attractor,rear_length_m,L_r,5.429850669393898e-05,0.053968769505321354,0.0001260205224984254,0.10515146228382825,True,A14-950-8-40000,14,950.0,8.0,40000.0,8.0,-0.407352650752703
coupled_ridge_attractor,full_width_m,W,4.130523790684029e-05,0.02782946758368463,2.383373749413823e-05,0.015526797382511845,True,A14-950-8-40000,14,950.0,8.0,40000.0,8.0,-0.4588490477129815
coupled_ridge_attractor,height_span_m,H,0.00011906201892839056,0.08831533087032362,8.728141494270852e-05,0.05656922722557879,True,A14-950-8-40000,14,950.0,8.0,40000.0,8.0,-1.8595609083827356
coupled_ridge_attractor,Tmax_K,Tmax,132.88649659163914,0.038341491284038375,720.363392216947,0.19525217981702905,True,A14-950-8-40000,14,950.0,8.0,40000.0,8.0,0.022595594728248024
coupled_ridge_attractor,Gmean_K_per_m,Gmean,122695.86988362463,0.06843846715792287,127273.54568167227,0.08628624985528133,True,A14-950-8-40000,14,950.0,8.0,40000.0,8.0,-0.20670598906563906
coupled_ridge_attractor,Umax_m_per_s,Umax,0.10424426761832305,0.18068735719385937,0.07944152958317877,0.12618600287870702,True,A14-950-8-40000,14,950.0,8.0,40000.0,8.0,0.5559704129205871
coupled_ridge_attractor,front_length_m,L_f,0.00015121134252508734,0.18384059734604588,8.241475789870172e-05,0.08417686017162783,True,A15-950-8-70000,15,950.0,8.0,70000.0,14.0,0.0786141687091991
coupled_ridge_attractor,rear_length_m,L_r,0.00015734931351722492,0.1325390987278591,0.00022639841431873811,0.1422279270754731,True,A15-950-8-70000,15,950.0,8.0,70000.0,14.0,-4.474151325873408
coupled_ridge_attractor,full_width_m,W,0.00010539706480793164,0.06741806928997861,4.77837509395657e-05,0.027845467807287565,True,A15-950-8-70000,15,950.0,8.0,70000.0,14.0,-0.10857506508909705
coupled_ridge_attractor,height_span_m,H,0.00013441394307383146,0.09531422675655964,7.684144040361999e-05,0.04343181006020652,True,A15-950-8-70000,15,950.0,8.0,70000.0,14.0,-0.07957557726704613
coupled_ridge_attractor,Tmax_K,Tmax,333.57519247901257,0.10396356753117038,300.87167115450455,0.08974903436015488,True,A15-950-8-70000,15,950.0,8.0,70000.0,14.0,-3.6199263567753484
coupled_ridge_attractor,Gmean_K_per_m,Gmean,380037.86912210356,0.20150586663218775,45334.88998999659,0.038172025566550465,True,A15-950-8-70000,15,950.0,8.0,70000.0,14.0,0.5078318269700591
coupled_ridge_attractor,Umax_m_per_s,Umax,0.14675628178962996,0.25521305323976645,0.0810328985256521,0.13167565376963655,True,A15-950-8-70000,15,950.0,8.0,70000.0,14.0,0.23248974383449103
